earchID,SearchDate,IPID,UserID,IsUserLoggedOn,SearchQuery,LocationID,CategoryID,SearchParams
5850,2015-05-12 00:00:41.0,487537,2141172,0,блузки,2885,60,{178:'Для девочек'}
5894,2015-05-17 21:14:39.0,1574031,1134543,0,оверлок,3960,27,"{487:'Швейные машины', 48:'Для дома'}"
5923,2015-05-11 23:31:57.0,1951352,4311030,1,vw,1110,34,"{5:'Шины, диски и колёса'}"
5965,2015-05-06 22:49:20.0,1028645,2179673,1,mazda cx7 дверь,346,34,{5:'Запчасти'}
5999,2015-05-05 13:41:19.0,1480929,1882855,0,фара альмера классик,3953,34,{5:'Запчасти'}
6006,2015-04-25 16:24:51.0,1619604,2900434,0,диван,3953,38,"{45:'Кровати, диваны и кресла'}"
6033,2015-05-05 02:54:13.0,1253648,3225501,1,туфли текстиль,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
6069,2015-05-11 21:57:18.0,1906334,2925478,0,для запчасти,346,34,{5:'Запчасти'}
6090,2015-05-11 20:06:25.0,1711036,810832,0,kia rio дверь,3939,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
6116,2015-05-04 13:07:55.0,222664,3739081,0,велосипед,1294,4,{156:'Горные'}
6117,2015-05-11 21:45:57.0,2234359,520359,0,перфораторы бу,3960,50,{44:'Инструменты'}
6124,2015-05-04 20:22:39.0,1309876,2063731,1,сумка,3953,22,{175:'Аксессуары'}
6159,2015-05-08 20:53:24.0,1260426,156149,0,босоножки бу,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'> 41'}"
6168,2015-05-04 17:37:01.0,1015724,3651870,0,самокат,3953,47,{127:'Велосипеды и самокаты'}
6195,2015-05-11 21:04:18.0,474578,2346998,0,nikon,3976,44,{223:'Объективы'}
6235,2015-05-01 11:36:48.0,1513389,422082,0,chevrolet cruze бампер задний,3953,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
6238,2015-05-08 09:23:01.0,2195496,2836514,1,кроссовки,346,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
6284,2015-05-11 16:44:01.0,1872646,1631916,0,велосипед,1667,47,{127:'Велосипеды и самокаты'}
6314,2015-04-29 21:58:02.0,1192670,2274596,0,холодильник,3662,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
6342,2015-05-04 15:11:06.0,370176,1465389,0,босоножки,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
6349,2015-04-28 15:46:51.0,912148,1592148,0,чехлы,3953,34,{5:'Аксессуары'}
6387,2015-05-13 17:36:58.0,2028350,1141213,1,кроссовки,3953,22,"{176:'Обувь', 175:'Мужская одежда', 98:'43'}"
6402,2015-05-01 22:56:50.0,1834490,454114,1,fly,3960,41,{143:'Fly'}
6423,2015-05-08 23:37:22.0,552418,825406,0,туфли,3771,22,"{83:'Обувь', 175:'Женская одежда', 88:'< 35'}"
6428,2015-05-11 12:22:45.0,730581,3104840,0,nissan xtrail,1261,34,"{598:'Для автомобилей', 5:'Запчасти'}"
6495,2015-05-09 23:52:16.0,1299715,564286,1,плать,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'46–48 (L)'}"
6496,2015-05-01 19:54:48.0,1803341,830128,0,yamaha,2885,16,{162:'Пианино и другие клавишные'}
6504,2015-05-14 21:07:01.0,2007336,3481492,1,infiniti,1344,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Топливная и выхлопная системы'}"
6549,2015-05-06 10:19:44.0,411316,1854889,1,chloe,3960,22,{175:'Аксессуары'}
6567,2015-04-30 10:01:10.0,507754,3396675,0,ветровка,3976,60,"{112:'86-92 см (1-2 года)', 179:'Верхняя одежда', 178:'Для девочек'}"
6569,2015-05-19 10:14:12.0,1865949,2584451,0,перфоратор,3771,50,{44:'Инструменты'}
6570,2015-05-09 18:29:33.0,1795628,837080,0,платье,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'40–42 (XS)'}"
6589,2015-05-08 12:59:01.0,13609,3837381,0,акпп опель,2739,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Трансмиссия и привод'}"
6605,2015-04-29 17:21:25.0,816716,2613472,1,питон,2885,22,"{83:'Обувь', 175:'Женская одежда', 88:'< 35'}"
6606,2015-04-28 13:06:30.0,344351,2233842,0,платье,2885,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'46–48 (L)'}"
6626,2015-04-28 13:47:04.0,1467958,2413149,1,босоножки,3953,60,"{125:'> 36', 179:'Обувь', 178:'Для девочек'}"
6642,2015-04-26 15:58:39.0,1965568,3174784,0,geoby,346,47,{127:'Детские коляски'}
6653,2015-05-04 18:43:12.0,1260163,2885200,1,белье,4145,22,"{83:'Нижнее бельё', 175:'Женская одежда'}"
6701,2015-05-02 10:54:38.0,1168844,1325748,0,бмв,414,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
6720,2015-04-29 10:21:55.0,1607443,2895752,1,роутер,3953,29,{483:'Сетевое оборудование'}
6726,2015-05-06 22:09:01.0,1637324,2802715,0,кожаная куртка,3953,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'44–46 (M)'}"
6795,2015-05-07 00:05:02.0,394820,292833,1,diesel,2885,11,{104:'Часы'}
6805,2015-05-12 17:03:20.0,633810,397967,1,air,3953,25,{140:'Планшеты'}
6849,2015-04-27 15:43:25.0,1145312,2884037,0,кеды converse,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
6875,2015-05-13 11:25:50.0,1053825,3284636,1,юбка,3953,22,"{83:'Платья и юбки', 175:'Женская одежда'}"
6877,2015-04-27 13:32:12.0,2197839,1895590,0,кеды,1344,60,"{124:'29', 110:'Обувь', 178:'Для мальчиков'}"
6889,2015-05-19 21:22:56.0,415215,2325654,0,на ваз,547,34,"{797:'15', 5:'Шины, диски и колёса', 709:'Диски'}"
6893,2015-05-19 13:40:55.0,359975,22937,0,iphone 6,3960,41,{143:'iPhone'}
6897,2015-05-05 09:30:45.0,850322,3459010,0,двигатель,3960,34,"{598:'Для мототехники', 5:'Запчасти'}"
6911,2015-05-04 11:02:12.0,278694,433306,0,матрас бу,3953,38,"{45:'Кровати, диваны и кресла'}"
6922,2015-05-12 16:16:33.0,14777,2179396,1,бензопила,4458,50,{44:'Инструменты'}
6956,2015-05-08 10:17:14.0,204570,709621,1,ремешок,3960,11,{104:'Часы'}
6987,2015-05-18 11:34:56.0,2179280,3858540,0,iphone 6 64gb,3960,41,{143:'iPhone'}
7048,2015-04-27 16:20:41.0,1368270,2411341,1,платформа,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
7073,2015-05-04 14:46:16.0,725492,2620152,0,тайота авенсис,2694,34,{5:'Запчасти'}
7077,2015-04-28 21:26:22.0,1776789,1458028,0,белый шкаф,3960,38,{45:'Шкафы и комоды'}
7092,2015-05-13 20:38:50.0,1746034,3320380,1,шкаф,924,38,{45:'Шкафы и комоды'}
7100,2015-05-08 15:10:07.0,1310857,2032211,1,iphone 4s 8gb на гарантии,3960,41,{143:'iPhone'}
7103,2015-04-29 11:15:33.0,1949702,3411654,0,б/у кухонный гарнитур,3960,38,{45:'Кухонные гарнитуры'}
7150,2015-05-02 16:49:50.0,1250689,124533,0,armani,3960,22,"{176:'Трикотаж и футболки', 175:'Мужская одежда'}"
7173,2015-05-09 12:38:59.0,2239984,3723725,1,iphone 5,3960,41,{143:'iPhone'}
7212,2015-04-28 02:02:41.0,1478559,2414428,0,830,547,41,{143:'Nokia'}
7217,2015-05-12 15:20:14.0,352013,584808,0,диван,3953,38,"{45:'Кровати, диваны и кресла'}"
7245,2015-05-18 21:49:28.0,1011946,1987513,0,nike,3960,22,"{176:'Верхняя одежда', 175:'Мужская одежда', 96:'44–46 (S)'}"
7279,2015-05-07 00:57:43.0,1864238,1717068,0,бмв,2306,34,"{598:'Для автомобилей', 5:'Запчасти'}"
7301,2015-05-11 10:52:04.0,210969,1238282,0,toyota,1344,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Тормозная система'}"
7332,2015-05-11 16:48:26.0,897411,4160681,1,платья,3953,60,"{115:'122-128 см (6-8 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
7371,2015-04-28 09:56:50.0,2258619,2116950,0,sharp,3953,26,"{132:'Музыкальные центры, магнитолы'}"
7386,2015-05-13 21:30:11.0,774488,2766867,0,джинсы,3953,60,"{111:'146-152 см (10-12 лет)', 179:'Брюки', 178:'Для девочек'}"
7398,2015-05-13 19:57:40.0,751715,3236212,1,bosch,3960,27,"{487:'Пылесосы', 48:'Для дома'}"
7419,2015-05-17 16:25:17.0,1394575,1241701,1,туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
7432,2015-05-06 19:22:53.0,831720,3082459,0,диваны,3771,38,"{45:'Кровати, диваны и кресла'}"
7466,2015-04-29 10:10:12.0,1107127,3262070,1,диван,3953,38,"{45:'Кровати, диваны и кресла'}"
7471,2015-05-14 12:25:58.0,1251688,3661912,0,золото,3953,11,{104:'Ювелирные изделия'}
7479,2015-05-20 07:58:07.0,2041230,1279381,0,кроссовки,1270,22,"{83:'Обувь', 175:'Женская одежда', 88:'< 35'}"
7524,2015-05-02 12:25:48.0,71733,366091,0,туфли,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
7537,2015-05-09 15:19:13.0,508757,375602,0,босоножки на танкетке,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
7548,2015-05-02 11:38:08.0,1247645,1056598,0,диван бу,3960,38,"{45:'Кровати, диваны и кресла'}"
7677,2015-04-25 11:22:44.0,2023182,1643905,1,рюкзак,3953,22,{175:'Аксессуары'}
7766,2015-04-29 00:16:43.0,1806931,2474508,0,часы женские,3953,11,{104:'Часы'}
7771,2015-05-11 14:19:21.0,2087155,528721,0,iphone 6,3953,41,{143:'iPhone'}
7775,2015-04-30 20:14:24.0,161529,2463848,0,кроссовки,3960,60,"{125:'25', 179:'Обувь', 178:'Для девочек'}"
7788,2015-05-19 23:12:49.0,1420135,2468661,0,ниже колена,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'46–48 (L)'}"
7793,2015-05-14 20:37:02.0,1682531,3750469,0,юбка,1294,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'46–48 (L)'}"
7813,2015-05-08 17:50:54.0,768649,4292711,0,усилитель,992,26,{132:'Усилители и ресиверы'}
7886,2015-05-01 22:44:56.0,284939,193219,1,пальто,3953,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'40–42 (XS)'}"
7897,2015-04-25 00:08:14.0,1544802,2784645,1,кожа туфли,2885,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
7944,2015-05-18 13:04:45.0,1292586,4222775,0,холодильник,3960,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
7997,2015-05-11 14:53:30.0,200093,3978740,1,samsung galaxy s5 duos,3960,41,{143:'Samsung'}
8001,2015-05-15 10:33:45.0,1324786,848444,1,zippy,1667,47,{127:'Детские коляски'}
8065,2015-05-06 21:52:18.0,104146,1018815,0,furla,3960,22,{175:'Аксессуары'}
8100,2015-05-12 17:12:12.0,433874,951599,0,коляска,2430,47,{127:'Детские коляски'}
8134,2015-05-11 00:16:12.0,879030,2933819,1,макасины,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
8138,2015-05-06 22:57:44.0,764310,1748772,0,платье,3960,60,"{115:'122-128 см (6-8 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
8145,2015-05-04 19:31:35.0,1913250,1205358,0,б-у,3960,38,{45:'Освещение'}
8152,2015-05-14 13:35:09.0,1075340,3815896,1,туфли,346,60,"{125:'29', 179:'Обувь', 178:'Для девочек'}"
8189,2015-05-17 09:33:31.0,76219,3688834,0,кресло,3771,38,"{45:'Кровати, диваны и кресла'}"
8190,2015-05-18 14:47:26.0,1693079,711684,0,бензопила,343,50,{44:'Инструменты'}
8217,2015-05-10 13:05:19.0,161793,2225433,1,seiko,3953,11,{104:'Часы'}
8235,2015-05-19 21:20:59.0,1122714,1939666,0,субару форестер,3953,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Рулевое управление'}"
8262,2015-05-05 20:28:40.0,1883966,553847,0,детские коляски,3679,47,{127:'Детские коляски'}
8298,2015-05-11 18:56:51.0,120569,343429,1,куртка,3960,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'40–42 (XS)'}"
8327,2015-05-16 03:09:22.0,462832,2378554,0,шорт,3953,22,{175:'Женская одежда'}
8366,2015-05-02 22:25:48.0,1690499,4279204,0,sony playstation 3,697,13,{137:'Игровые приставки'}
8375,2015-05-12 16:03:38.0,2096704,2685300,1,туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
8416,2015-05-14 16:44:25.0,1664300,1925036,1,monitor audio,1270,26,"{132:'Акустика, колонки, сабвуферы'}"
8420,2015-05-13 07:53:18.0,1477322,1948143,0,платье летнее,3953,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'46–48 (L)'}"
8533,2015-05-16 13:17:34.0,117009,3579314,0,xbox 360,3960,13,{137:'Игровые приставки'}
8555,2015-05-16 22:41:25.0,2040532,3557797,0,жилет,3960,22,{175:'Мужская одежда'}
8612,2015-05-02 22:12:24.0,286406,71610,0,opel astra h,3960,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
8671,2015-04-27 22:26:55.0,466,527659,0,gant,3953,22,{175:'Мужская одежда'}
8693,2015-04-29 18:17:42.0,370176,1465389,0,босоножки,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
8706,2015-04-26 13:25:58.0,638485,4228852,1,холодильники бу купить,3960,27,{48:'Для кухни'}
8743,2015-05-10 16:08:37.0,1124055,3730205,0,peg-perego,3953,47,{127:'Детские коляски'}
8764,2015-05-03 16:10:06.0,492239,1938658,1,очки,3953,22,{175:'Аксессуары'}
8765,2015-05-12 20:09:06.0,1048141,4279178,0,velodyne,2885,26,"{132:'Акустика, колонки, сабвуферы'}"
8778,2015-05-06 22:02:07.0,966512,2769232,0,туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'40'}"
8799,2015-04-27 14:47:46.0,1184666,2734078,0,велосипед,3953,4,{156:'Дорожные'}
8804,2015-04-26 17:29:11.0,778571,180614,1,туфли,3771,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
8825,2015-05-07 10:09:27.0,1576948,376235,0,детские коляски,2277,47,{127:'Детские коляски'}
8850,2015-04-27 23:36:37.0,179858,2631507,0,xbox one,2885,13,{137:'Игровые приставки'}
8851,2015-04-29 10:16:43.0,1193903,444234,1,ресивер pioneer,2885,26,{132:'Усилители и ресиверы'}
8876,2015-04-27 22:25:47.0,1829241,3882663,1,футболка,3335,22,{175:'Мужская одежда'}
8941,2015-05-04 22:02:59.0,367559,3000327,1,armani,3960,22,"{176:'Обувь', 175:'Мужская одежда', 98:'45'}"
8955,2015-05-07 23:45:08.0,1470937,2752147,0,panasonic lumix,2885,44,{223:'Компактные фотоаппараты'}
8975,2015-04-25 22:32:05.0,623226,144257,0,iphone 6,3960,41,{143:'iPhone'}
9021,2015-04-27 10:32:04.0,697849,2516820,0,бампер передний,1344,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
9024,2015-05-17 19:01:22.0,1752906,3293571,1,диван бу,1261,38,"{45:'Кровати, диваны и кресла'}"
9048,2015-05-13 05:21:54.0,1314183,1458419,0,опель вектра б,971,34,"{598:'Для автомобилей', 5:'Запчасти'}"
9053,2015-05-02 19:41:59.0,1900505,3603409,1,iphone,3953,41,{143:'iPhone'}
9054,2015-05-14 13:07:44.0,541112,4285631,1,диван бу,547,38,"{45:'Кровати, диваны и кресла'}"
9069,2015-04-28 14:40:49.0,592791,1765260,1,спортивный костюм,1788,60,"{179:'Другое', 178:'Для девочек'}"
9082,2015-05-05 22:50:16.0,843840,633992,0,suzuki sx4,1788,34,"{598:'Для автомобилей', 5:'Запчасти'}"
9104,2015-05-03 07:35:26.0,1181336,2538870,0,ipad air,3771,25,{140:'Планшеты'}
9113,2015-05-08 16:18:20.0,942458,2664113,0,ботильоны,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
9123,2015-04-29 06:22:57.0,2015855,2837098,0,рубашки,547,60,"{477:'74-80 см (7-12 мес)', 110:'Трикотаж', 178:'Для мальчиков'}"
9211,2015-05-12 22:52:59.0,2055097,4243663,1,iphone 5,2840,41,{143:'Аксессуары'}
9277,2015-05-15 17:11:19.0,2049792,1819552,1,sony playstation 3 super slim 500gb,1261,13,{137:'Игровые приставки'}
9306,2015-05-04 20:34:08.0,2244705,4316124,0,спортивные,3960,22,"{83:'Брюки', 175:'Женская одежда', 85:'46–48 (L)'}"
9328,2015-05-06 16:55:44.0,30350,2161736,1,золотой браслет,3960,11,{104:'Ювелирные изделия'}
9343,2015-04-27 03:41:36.0,850918,1634935,1,кухонный гарнитур б/у,1270,38,{45:'Кухонные гарнитуры'}
