AdID,LocationID,CategoryID,Params,Price,Title,IsContext
946438,,38.0,"{45:'Кровати, диваны и кресла'}",8220.0,Кресло офисное T-9970ASXN-V черное,1
949036,,38.0,{45:'Текстиль и ковры'},990.0,"Покрывало Lord  ""Сидней"", размер  180*220",1
959424,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",3349.0,Платье,1
962760,,27.0,"{48:'Для дома', 487:'Швейные машины'}",6690.0,Швейная машинка Singer Tradition 2250,1
965005,,60.0,"{110:'Трикотаж', 178:'Для мальчиков'}",534.0,Топ и шорты,1
965794,,9.0,{51:'Посуда'},850.0,Тарелка декоративная с Вашим фото «Фото»,1
969940,,4.0,{156:'Горные'},9137.0,Горный велосипед от Novatrack,1
971534,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",4399.0,Жакет из плетеной ткани,1
977029,,50.0,{44:'Инструменты'},7009.0,Аккумуляторная дрель-шуруповерт Patriot BR 180li 1,1
992735,,60.0,"{110:'Другое', 178:'Для мальчиков'}",789.0,Шорты с рисунком,1
1005517,,11.0,{104:'Часы'},3090.0,Мужские часы Orient ERAE005B с дефектом.,1
1007295,,50.0,{44:'Инструменты'},10052.0,Мотобур MaxCut MC 55 74210000,1
1010381,,26.0,{132:'Наушники'},1168.0,Гарнитура Sennheiser PC 3 CHAT,1
1011169,,38.0,"{45:'Кровати, диваны и кресла'}",8970.0,Кресло-качалка Тенария 1 эко-кожа/слоновая кость,1
1014999,,34.0,"{5:'Шины, диски и колёса', 709:'Диски'}",890.0,Штампованный диск Кременчуг Нива-Chevrolet 6x15/5x,1
1018392,,38.0,"{45:'Кровати, диваны и кресла'}",239000.0,"Диван и 2 кресла ""Джина"", массив бука, Китай.",1
1020163,,22.0,"{83:'Рубашки и блузки', 175:'Женская одежда'}",2199.0,"Рубашка в полоску, 100% хлопка",1
1023003,,22.0,"{83:'Купальники', 175:'Женская одежда'}",4199.0,Купальник раздельный,1
1026901,,60.0,"{178:'Для девочек', 179:'Трикотаж'}",504.0,Футболка,1
1030901,,47.0,{127:'Детские коляски'},23200.0,Универсальная коляска Tutis Zippy Sport Plus 451,1
1031929,,27.0,"{48:'Для кухни', 486:'Холодильники и морозильные камеры'}",8740.0,Stinol,1
1039515,,22.0,"{83:'Обувь', 175:'Женская одежда'}",2399.0,Ботинки,1
1040790,,38.0,"{45:'Кровати, диваны и кресла'}",3688.0,Надувной матрас Intex 64408,1
1040826,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4860.0,Запчасти б/у и новые для toyota camry v40 (1/06-),1
1048108,,26.0,{132:'Видеокамеры'},5100.0,Оригинальная экшен камера SjCam SJ4000,1
1050606,,11.0,{104:'Часы'},9290.0,Мужские часы Casio GA-100-1A1,1
1054963,,22.0,"{83:'Рубашки и блузки', 175:'Женская одежда'}",2124.0,Рубашка из струящегося атласа с длинными рукавами,1
1058295,,38.0,{45:'Столы и стулья'},3350.0,Стул Кармен 01.03 орех американский/Faro 24 (2 шт.,1
1059452,,11.0,{104:'Часы'},2190.0,Мужские часы Casio W-734-2A,1
1061852,,60.0,"{178:'Для девочек', 179:'Трикотаж'}",717.0,Лонгслив,1
1065301,,38.0,{45:'Шкафы и комоды'},16350.0,"Прихожая ""Ольга-11"" с угловым и прямым шкафом,",1
1070628,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",6099.0,Куртка тонкая двусторонняя с цветочным рисунком,1
1074757,,27.0,"{48:'Для дома', 487:'Стиральные машины'}",38260.0,Стиральная машина Siemens WM 12 E 447 OE,1
1076073,,38.0,{45:'Кухонные гарнитуры'},70277.0,Кухня КХ-166-Хай-тек,1
1079648,,38.0,"{45:'Кровати, диваны и кресла'}",16700.0,Сакура угловой диван еврокнижка от фабрики,1
1080831,,22.0,{175:'Аксессуары'},24858.0,Сумка Furla,1
1092951,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",5850.0,Запчасти б/у и новые для toyota corolla e150  (06-,1
1096543,,50.0,{44:'Инструменты'},3360.0,Гайковерт Энкор AccuMaster АКМ1811 49211,1
1098182,,13.0,{137:'Игровые приставки'},14990.0,Игровая приставка Xbox 360 Microsoft 4GB + Kinect,1
1099809,,47.0,{127:'Велосипеды и самокаты'},4990.0,Велосипед navigator 3 рез кол +беспл доставка,1
1106108,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",4199.0,Платье из узорного трикотажа,1
1110402,,60.0,"{110:'Комбинезоны и боди', 178:'Для мальчиков'}",2425.0,Комбинезон прогулочный,1
1113220,,22.0,{175:'Аксессуары'},1990.0,Sony LCS-AMB (черный),1
1115144,,50.0,{44:'Инструменты'},4090.0,Электрический перфоратор DEFORT DRH-800N-K 9372036,1
1120396,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3580.0,Запчасти б/у и новые для audi a4 (12/94-12/98),1
1121678,,34.0,"{5:'Шины, диски и колёса', 709:'Диски'}",4290.0,Литой диск КиК Байконур Джип-рейд 8х16/5х139.7,1
1126812,,27.0,"{48:'Для кухни', 486:'Холодильники и морозильные камеры'}",17690.0,Морозильная камера Indesit SFR167.002,1
1127480,,38.0,{45:'Столы и стулья'},1571.0,Стул Мебек КС4.001,1
1127547,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4880.0,Запчасти б/у и новые для chevrolet cruze (09-),1
1136233,,38.0,"{45:'Кровати, диваны и кресла'}",13490.0,"Диван Амстердам на независимых пружинах, доставка.",1
1142323,,38.0,{45:'Шкафы и комоды'},1499.0,Шкафы Стеллажи для офиса и дома,1
1143003,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4790.0,Запчасти б/у и новые для volkswagen jetta (05-),1
1144156,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",12500.0,"Насос форсунка Фольксваген (VW, VAG, Volkswagen)",1
1146160,,22.0,"{83:'Обувь', 175:'Женская одежда'}",3599.0,Сапоги,1
1147974,,38.0,"{45:'Кровати, диваны и кресла'}",4700.0,Тахта Икея из сосны,1
1150448,,60.0,"{110:'Другое', 178:'Для мальчиков'}",1034.0,Комплект из 2 предметов,1
1154429,,26.0,{132:'Усилители и ресиверы'},42990.0,AV ресивер Pioneer VSX-924-K,1
1155630,,25.0,{140:'Планшеты'},32990.0,Планшет Apple iPad Air 32Gb Wi-Fi + Cellular (сере,1
1155980,,60.0,"{110:'Верхняя одежда', 178:'Для мальчиков'}",3759.0,Куртка,1
1159985,,38.0,{45:'Столы и стулья'},2131.0,Стол письменный Дельта-6 5021-00 орех итальянский,1
1162773,,60.0,"{178:'Для девочек', 179:'Платья и юбки'}",977.0,Юбка из денима,1
1167909,,26.0,{132:'Усилители и ресиверы'},46990.0,Denon AVR-X2100W,1
1168030,,26.0,{132:'Телевизоры и проекторы'},19700.0,LED телевизор LG 39LB570V,1
1168275,,22.0,{175:'Аксессуары'},8490.0,Сумка Guess,1
1172222,,38.0,{45:'Шкафы и комоды'},6300.0,Комод Лидер 3.2,1
1173971,,60.0,"{110:'Трикотаж', 178:'Для мальчиков'}",359.0,Футболка с принтом и короткими рукавами,1
1174804,,22.0,{175:'Аксессуары'},5699.0,Сумка из замши,1
1177626,,60.0,"{110:'Шапки, варежки, шарфы', 178:'Для мальчиков'}",1439.0,Шапка,1
1181204,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4990.0,Запчасти б/у и новые для toyota landcruiser 200 (0,1
1181744,,22.0,"{83:'Купальники', 175:'Женская одежда'}",2799.0,Купальник цельный,1
1182296,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",13300.0,МКПП Nissan X-Trail T30,1
1187260,,38.0,{45:'Шкафы и комоды'},9291.0,Шкаф 2-х дверный СБ-741 бук+фасад СБ-783,1
1190770,,25.0,{140:'Планшеты'},38590.0,Планшет Apple iPad mini 3 64Gb Wi-Fi + Cellular (з,1
1195376,,38.0,"{45:'Кровати, диваны и кресла'}",14990.0,Кресло-кровать Аллегро В12 Tayfun T3333/Matrix,1
1202247,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",6499.0,Пальто летнее,1
1204614,,22.0,"{83:'Другое', 175:'Женская одежда'}",1699.0,"Шорты, 20% шерсти",1
1206680,,22.0,{175:'Аксессуары'},7900.0,Sophia Hulme tote brown,1
1210377,,41.0,{143:'iPhone'},23990.0,Apple iPhone 5c 8Gb (розовый),1
1211269,,44.0,{223:'Объективы'},10990.0,Объектив для зеркального фотоаппарата Nikon 40mm,1
1216642,,38.0,"{45:'Кровати, диваны и кресла'}",7700.0,Текстильное кресло Бест-2,1
1221867,,47.0,{127:'Игрушки'},4067.0,Машинка WL Toys Off-road L979,1
1225404,,22.0,{175:'Аксессуары'},20019.0,Сумка Furla,1
1226727,,11.0,{104:'Ювелирные изделия'},6120.0,Элегантное золотое ожерелье SOKOLOV,1
1227969,,34.0,"{5:'Шины, диски и колёса', 709:'Шины'}",2675.0,Новые летние шины Nexen Roadian 581 205/55/16 91H,1
1228504,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",8449.0,Пальто,1
1231186,,26.0,"{132:'Музыкальные центры, магнитолы'}",5299.0,Музыкальный центр Pioneer X-SMC01-K,1
1242349,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",3800.0,Куртка демисезонная 2в1 I love mum Луиза синяя,1
1244814,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",5500.0,Бампер передний Ниссан Премьера,1
1251176,,38.0,{45:'Кухонные гарнитуры'},3380.0,Стол обеденный со стеклом (ЛДСП),1
1252793,,34.0,"{5:'Шины, диски и колёса', 709:'Шины'}",9429.0,255 60 R18 112V  PROXES ST-2 Toyo новое лето,1
1253515,,47.0,{127:'Игрушки'},11272.0,Вертолет Walkera V120D02S,1
1259007,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",5870.0,Запчасти б/у и новые для chevrolet epica (06-),1
1262357,,47.0,{127:'Велосипеды и самокаты'},2809.0,Самокат Moby Kids 64551,1
1267167,,41.0,{143:'iPhone'},41990.0,iPhone 6 64Gb Новый/Ростест/Магазин,1
1269226,,13.0,{137:'Игры для приставок'},990.0,Игра для PS3 Медиа PlayStation Network Live Card 1,1
1269444,,22.0,"{175:'Мужская одежда', 176:'Обувь'}",9200.0,Кроссовки,1
1271546,,22.0,{175:'Аксессуары'},4599.0,Сумка,1
1273884,,22.0,"{175:'Мужская одежда', 176:'Рубашки'}",2099.0,"Рубашка прямого покроя в полоску, 100% хлопка",1
1275369,,38.0,"{45:'Кровати, диваны и кресла'}",15890.0,Диван еврокнижка Атлант с боковым столиком. Достав,1
1289023,,38.0,{45:'Столы и стулья'},11028.0,Набор стульев 2732 бронза/бежевый (2 шт.),1
1300637,,41.0,{143:'iPhone'},9490.0,iPhone 4S 16Gb Новый/Только оригинал/Магазин,1
1301445,,47.0,{127:'Игрушки'},3905.0,Машинка WL Toys Buggy L959,1
1302712,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",5000.0,Mitsubishi Carisma подушка рулевая airbag-srs,1
